,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
123,160.0,44.0,20.0,15.0,12.0,29.0,123.0,227.0,463.0,196.0,143.0,159.0,197.0,227.0,269.0,305.0,495.0,1536.0,876.0,509.0,379.0,331.0,245.0,166.0
124,13.0,12.0,6.0,4.0,1.0,0.0,14.0,68.0,177.0,124.0,70.0,46.0,67.0,46.0,39.0,47.0,47.0,66.0,70.0,50.0,47.0,17.0,25.0,29.0
125,35.0,33.0,6.0,8.0,3.0,21.0,251.0,798.0,539.0,489.0,249.0,328.0,439.0,433.0,434.0,849.0,1882.0,1831.0,997.0,668.0,401.0,357.0,144.0,91.0
126,36.0,13.0,5.0,7.0,5.0,52.0,135.0,392.0,642.0,388.0,263.0,351.0,397.0,414.0,386.0,494.0,548.0,606.0,607.0,488.0,401.0,285.0,195.0,103.0
127,72.0,43.0,29.0,9.0,7.0,123.0,126.0,272.0,487.0,299.0,264.0,336.0,277.0,306.0,285.0,360.0,638.0,896.0,795.0,483.0,381.0,316.0,241.0,156.0
128,19.0,13.0,3.0,1.0,6.0,66.0,230.0,794.0,1074.0,430.0,200.0,247.0,333.0,327.0,257.0,277.0,284.0,430.0,508.0,446.0,247.0,193.0,154.0,85.0
129,14.0,7.0,11.0,2.0,23.0,43.0,163.0,337.0,637.0,332.0,199.0,170.0,165.0,148.0,181.0,127.0,175.0,217.0,233.0,194.0,148.0,77.0,53.0,37.0
130,62.0,57.0,16.0,7.0,10.0,73.0,596.0,670.0,1071.0,303.0,176.0,210.0,226.0,238.0,237.0,282.0,286.0,516.0,555.0,402.0,300.0,286.0,254.0,174.0
131,15.0,10.0,3.0,2.0,10.0,62.0,127.0,234.0,411.0,138.0,118.0,129.0,193.0,213.0,165.0,175.0,342.0,406.0,523.0,424.0,230.0,185.0,111.0,65.0
132,0.0,1.0,0.0,0.0,0.0,7.0,11.0,9.0,13.0,69.0,35.0,67.0,52.0,33.0,44.0,50.0,48.0,146.0,44.0,35.0,31.0,21.0,15.0,8.0
133,55.0,25.0,13.0,5.0,43.0,275.0,564.0,1959.0,3035.0,1467.0,779.0,883.0,1456.0,1536.0,1279.0,1353.0,2718.0,5124.0,2676.0,1486.0,835.0,559.0,377.0,154.0
134,55.0,22.0,11.0,5.0,16.0,313.0,627.0,755.0,1443.0,690.0,363.0,563.0,763.0,637.0,553.0,666.0,1498.0,1912.0,822.0,518.0,322.0,214.0,121.0,58.0
135,17.0,3.0,9.0,1.0,3.0,4.0,4.0,10.0,35.0,22.0,20.0,26.0,41.0,47.0,39.0,58.0,63.0,180.0,58.0,65.0,83.0,52.0,60.0,33.0
136,1.0,1.0,1.0,0.0,0.0,2.0,54.0,129.0,179.0,106.0,71.0,34.0,43.0,34.0,28.0,121.0,76.0,31.0,31.0,15.0,11.0,6.0,4.0,5.0
137,4.0,1.0,0.0,0.0,9.0,82.0,321.0,890.0,810.0,220.0,103.0,129.0,121.0,99.0,223.0,91.0,134.0,171.0,177.0,142.0,65.0,45.0,40.0,18.0
138,15.0,9.0,2.0,2.0,3.0,14.0,160.0,907.0,622.0,358.0,113.0,162.0,170.0,148.0,133.0,163.0,285.0,529.0,469.0,323.0,199.0,101.0,47.0,26.0
